scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation,onto_landing_context
131,1.50174697645667,2.25462102890015,-0.746124819241601,-1.28644192113575,1.50174697645667,-0.0527599310005972,-0.00866941937990094,0.0534674588097506,0.863440410630422,0.907376521218242,0.176674955097017,0.24014123394877,0.156329897066367,0.451772421810173,0.159500993100317,0.0368183678125449,NaN,NaN,NaN,NaN,1.54515709711904,-119.107877075441,1.57084288142104,stable,stable,1,0.466789136740463,0.179199029248235,0.191797245202129,0.897748960844109,0.330520045748281,0.584919886862604
132,2.62452063560486,3,-0.453716907030839,-2.55050012219105,2.62452063560486,0.00658817407125317,0.00603054177541418,0.00893148765313753,1.69340921638318,1.65333932017048,0.0252185834325288,0.0561633915549147,0.109709396830723,0.450654870228234,0.000292326969000127,0.0050283085397359,NaN,NaN,NaN,NaN,3,-98.8062245222683,2.0271491581437,stable,stable,1,0.813809798416079,0.0861202963919821,0.0536305767651539,0.9610948269251,0.351240268075234,0.783711002347677
133,1.75111727714539,2.33887696266174,-0.845721765707341,-1.51009438892844,1.75111727714539,0.0365723953718689,-0.0657654089061502,0.0752504426022163,0.618911318308821,0.705637144037098,0.168150710545389,0.240221896249301,0.147721440309307,0.402643602384375,0.159779814651245,0.0349265281141684,NaN,NaN,NaN,NaN,1.68330103474598,-120.509023497779,2.2384490083455,stable,stable,1,0.544602199575788,0.146041843718253,0.17133891286494,0.905517478237445,0.334346026529197,0.577599427482853
134,2.60934596852614,3,-0.626903143368211,-2.49724706132173,2.60934596852614,-0.0317205995458349,-0.00845517323410606,0.032828134122517,1.27681911211085,1.02802751340423,0.0628290703716731,0.240518892585571,0.102670338530794,0.400205558146216,0.00189042193953594,0.00955588055879404,NaN,NaN,NaN,NaN,3,-102.269542710179,2.01733039962565,unstable,unstable,0,0.809663240039296,0.0939156483374126,0.0606644421888735,0.950475955613688,0.354368738430758,0.557193157017809
135,1.65667927832831,2.35056972503662,-0.854523157388253,-1.39976857328178,1.65667927832831,-0.0504928453770738,-0.000640980183092243,0.0504969136667599,1.15689671791361,1.21740472326084,0.177274533554661,0.240220095634244,0.176721141263919,0.509616667352432,0.156649223245864,0.0413271432927481,NaN,NaN,NaN,NaN,1.71044333906111,-120.370167332204,1.6715296990655,stable,stable,1,0.514748837600666,0.165383118014944,0.183879799913582,0.892707507613442,0.321457270549369,0.579180353607178
136,1.63678411662579,2.46888971328735,-0.767531298027821,-1.42072123155945,1.63678411662579,0.00586019328973446,0.00348134771730049,0.00681627811358971,1.37021093399579,1.49591000098707,0.0269674196612174,0.0509650272078364,0.100899386248828,0.470238008659316,0.00367486389512425,0.00863673082228409,NaN,NaN,NaN,NaN,1.66149639163359,-116.91481150861,1.93176362158932,stable,stable,1,0.507562122643311,0.188473410236344,0.117857948374005,0.963996768537383,0.355155828333854,0.816284746623282
137,1.46156343108132,2.06078696250916,-0.69040514591987,-1.27632362624655,1.46156343108132,-0.0269992378037769,0.0185446643271882,0.0327545938303772,1.06412002384155,1.04572289806966,0.176898503832694,0.240145740784335,0.156468273127812,0.473814211775005,0.156631794839357,0.0428551205069041,NaN,NaN,NaN,NaN,1.50463962214456,-118.009747287404,1.56397090768622,stable,stable,1,0.453848937491251,0.140830303440166,0.169695993288143,0.894973410840065,0.330458545276528,0.586171994723835
138,1.58545505432856,2.1578266620636,-0.717571769396949,-1.40040156403853,1.58545505432856,-0.0429877378642382,-0.00377253723662476,0.0431529563748091,0.791368660985051,0.734993555961376,0.177113775081007,0.240174689096627,0.125360322547052,0.477329379177749,0.159468571138133,0.0382641018486635,NaN,NaN,NaN,NaN,1.62198882751374,-116.427624599585,1.7770658510105,stable,stable,1,0.492497969157264,0.136694987075766,0.166806131605356,0.899450266469203,0.344284301090199,0.582635073968143
139,2.63432664235433,3,-0.525775262764092,-2.54657091422528,2.63432664235433,0.00529794412428518,0.00373016842257191,0.00647938024851147,1.70319057106261,1.75785454203462,0.0333399360165831,0.050750295296628,0.119355948386976,0.456930957180326,0.0279678503306773,0.00426470895613561,NaN,NaN,NaN,NaN,3,-100.33835635475,1.51701023256697,stable,stable,1,0.816792444668974,0.0834643918491696,0.0640595940688016,0.956136106103087,0.346952911828011,0.557691410884598
140,1.55551960881875,2.42548251152039,-0.742462562095993,-1.34273284503547,1.55551960881875,-0.0556858358000585,0.011385997736984,0.0568379560964122,1.08100104808131,1.01195525376762,0.176972192018838,0.240189068193442,0.15009531307451,0.442163453677635,0.156675454045557,0.043419146153804,NaN,NaN,NaN,NaN,1.62484937329115,-117.662804067615,1.71410212769169,stable,stable,1,0.483537297709397,0.206161945058876,0.20911948258625,0.895069247333196,0.333290971966884,0.582711335581683
141,1.52621052621984,2.16865038871765,-0.768139412571956,-1.30061356897993,1.52621052621984,-0.0517118231823234,-0.00225900721380759,0.051761141510132,1.0745450851769,1.08202667633342,0.176060533717161,0.240145461272823,0.158795462881282,0.490228434416092,0.156667688502674,0.0402422602962059,NaN,NaN,NaN,NaN,1.58700801541868,-119.377240163094,1.71740648998219,stable,stable,1,0.474333023096721,0.154038511672198,0.176686739980906,0.895025240729553,0.32942423871943,0.583746124030861
