scenario_id,label,success,failure_reason,tag_lock_acquired,landing_cmd_time,random_bias_x,random_bias_y,hover_height_cmd,landing_height_m,wind_speed_cmd,wind_dir_cmd,mean_wind_speed,max_wind_speed,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,final_altitude,final_abs_speed,final_abs_roll_deg,final_abs_pitch_deg,final_tag_error,stability_std_z,stability_std_vz,stability_std_vz_osc,touchdown_accel_rms,contact_count,final_state,launch_pid,launch_log,exception_message
37,unstable,0,z_unstable,1,30.530194,0.234999343719602,-0.315099749058085,2.35737406083447,-8.9478537968548e-10,0.674963768361192,169.952098216623,0.337481886148453,0.674963772296906,0.621957364122794,0.755737165451361,0.0674559746482268,1.47102488933072,0.122627304935285,0.188649269183855,-8.9478537968548e-10,0.000342336387986022,1.13236549208835e-09,2.05170789093594e-09,0.0559589537650821,0.99991207320004,0.044873876777881,0.0335151792060361,0.0510037997773347,0,0,1154883,,
38,stable,1,,0,30.532619,0,0,2.04588620889083,0,7.54535871724383,-64.269694846804,0,0,0.00226948435429752,0.000238779633274883,0.828467852697949,1.46998695600224,0.213328163483758,0.213328163483758,0,0.0432497903712761,0,0,0.213328163483758,0.251899158660209,NaN,NaN,NaN,0,0,1162807,,
39,unstable,0,z_unstable,0,30.517709,0,0,2.30646680379333,-1.86916593348869e-06,4.81119004202247,104.263367444294,0,0,0.773368699751263,1.00676222555221,0.0548556274913209,1.46627756285038,0.270296255573549,0.571549944891757,-1.86916593348869e-06,0.00230975915381601,0.00073041776740138,7.5561246938986e-05,0.241443925263919,0.996683566027263,0.0382342058494107,0.0365721668761937,0.0547592884226576,0,0,1170725,,
40,unstable,0,tag_error_high;z_unstable,0,30.540621,0,0,2.29918503504432,4.40593211605063e-07,0.396518124625688,-78.0484918172596,0,0,0.642890031494865,1.10333355000742,0.0540400731827587,1.46018697386049,0.347551099300078,0.563260956483642,4.40593211605063e-07,0.0026749742344003,0.000176839947530374,2.30595691267847e-05,0.511773459510302,0.99375596967204,0.0260335055903224,0.0244087826658674,0.0372050810527487,0,0,1178670,,
41,unstable,0,tag_error_high;z_unstable,0,30.526345,0,0,2.15345682397996,-8.97409918422564e-10,3.91724276262777,170.226805323889,0,0,0.527161424942339,0.814241630537204,0.0520521889256785,1.45837237829329,0.216904306455497,0.425893192511318,-8.97409918422564e-10,0.000699638112934346,1.57806761794994e-11,3.11753407386607e-09,0.425893192511318,0.94474774840706,0.028471250887969,0.0259332219573582,0.0407348870550297,0,0,1186626,,
42,unstable,0,z_unstable,1,30.498745,-0.0372393960520396,0.221191077307345,2.24848990997708,-2.23438732121306e-06,4.54272919791046,-72.372901155409,3.93703212738037,4.54272937774658,1.33577914811657,0.553448916407691,0.079438112835171,1.46960491626597,0.211370391426853,0.603703947190477,-2.23438732121306e-06,0.00296029296250745,0.000873204299386553,9.03325349235115e-05,0.181765753240041,0.93891883758663,0.0466670607866169,0.0334517981015577,0.0507575636149486,0,0,1194595,,
43,unstable,0,tag_error_high;z_unstable,0,30.426883,0,0,1.59833730174464,-8.96476147504637e-10,6.87674762780218,-170.053557061977,0,0,0.561331296087697,1.18335164613748,0.0550808283843107,1.4556295107888,0.271024972031515,0.53609432928608,-8.96476147504637e-10,0.000538037255151401,6.0821063686027e-10,2.64888608088308e-09,0.449264469464707,0.757158785579985,0.0399287836956181,0.0368515361317111,0.0576406032630574,0,0,1202505,,
44,unstable,0,z_unstable,1,30.685999,0.14427531615603,0.231951829470935,2.39915643425636,-5.05498244957345e-07,7.1994840042094,8.67816346225067,6.54498533769087,7.19948387145996,0.604215604240745,1.93251517476454,0.0705496582157717,1.3978722382455,0.167673297033086,0.218803012458831,-5.05498244957345e-07,0.000504607190019569,4.04302152920917e-09,0.000289114786264073,0.139106750815187,0.966836229477949,0.0380945836230357,0.0129312278356491,0.0314535970992117,0,0,1210492,,
45,unstable,0,z_unstable,0,30.469986,0,0,1.53483382056773,-1.86916593349273e-06,6.06270968308746,164.560384080419,0,0,0.8535104542066,0.836618319976583,0.0510399657155737,1.4678394266256,0.31069688412729,0.507573158745308,-1.86916593349273e-06,0.00230975915379613,0.000730417767400429,7.55612469388807e-05,0.272479063017582,0.734605124676189,0.0211266470342344,0.013335091411876,0.0313583035027973,0,0,1218550,,
46,unstable,0,tag_error_high;z_unstable,0,30.533283,0,0,1.84287051499685,-6.26554637928976e-07,5.10594967539765,-56.517907690683,0,0,0.566900318093735,0.877017530419056,0.0496728467441614,1.46594099490667,0.254754003337919,0.464729629504889,-6.26554637928976e-07,0.000625657423085845,4.03583849984229e-09,0.000358474990007647,0.372550400420409,0.840246001557747,0.0167880288782281,0.0111781614972698,0.0232701125554172,0,0,1226557,,
47,stable,1,,0,30.405528,0,0,1.71647139618254,0,6.28960501624436,80.3123854363698,0,0,0.0023996590471095,0.000259045082882582,0.817819593943015,1.46669600883299,NaN,NaN,0,0.0360659762708861,0,0,NaN,0.22085313648609,NaN,NaN,NaN,0,0,1234411,,
48,stable,1,,0,30.392851,0,0,1.77883890478746,0,4.65945142963584,-28.4379187074192,0,0,0.0022864092050378,0.000240610294183788,0.822296261509164,1.4678394266256,NaN,NaN,0,0.0394407554766467,0,0,NaN,0.226523431594406,NaN,NaN,NaN,0,0,1242328,,
49,unstable,0,z_unstable,0,30.455592,0,0,1.59206870675437,4.40593211599406e-07,0.192218600053988,-3.18751055590843,0,0,0.574134365242798,1.11828341984739,0.0541521570555705,1.45796637003847,0.23231768023856,0.452165379767467,4.40593211599406e-07,0.00267497423439629,0.000176839947528214,2.30595691268762e-05,0.140052403806003,0.753222970516175,0.0397768410687333,0.0377334886167419,0.0558689639249528,0,0,1250260,,
50,stable,1,,0,30.424695,0,0,1.77826702015188,0,2.71805731320852,-76.5541405745727,0,0,0.0013021529086902,0.000272578600867325,0.827562558019786,1.4677663638798,NaN,NaN,0,0.0388385328107749,0,0,NaN,0.226473736478664,NaN,NaN,NaN,0,0,1258191,,
